Text	POS	Dep	Head
,	PUNCT	punct	faisait
mais	CCONJ	cc	desserrait
il	PRON	nsubj	desserrait
ne	ADV	advmod	desserrait
desserrait	VERB	conj	faisait
pas	ADV	advmod	desserrait
les	DET	det	lèvres
lèvres	NOUN	obj	desserrait
.	PUNCT	punct	faisait
On	PRON	nsubj	attaché
l'	PRON	obj	attaché
avait	AUX	aux:tense	attaché
attaché	VERB	ROOT	attaché
au	ADP	case	cabestan
cabestan	NOUN	obl:arg	attaché
,	PUNCT	punct	attaché
et	CCONJ	cc	pouvait
il	PRON	nsubj	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	conj	attaché
remuer	VERB	xcomp	pouvait
ni	CCONJ	cc	pieds
pieds	NOUN	conj	remuer
ni	CCONJ	cc	mains
mains	NOUN	conj	pieds
.	PUNCT	punct	attaché
Quelques	DET	det	minutes
minutes	NOUN	obl:mod	sortit
après	ADV	advmod	minutes
,	PUNCT	punct	sortit
James	PROPN	nsubj	sortit
Playfair	PROPN	flat:name	James
sortit	ADJ	ROOT	sortit
de	ADP	case	cabine
sa	DET	det	cabine
cabine	NOUN	obl:arg	sortit
et	CCONJ	cc	dirigea
se	PRON	expl:comp	dirigea
dirigea	VERB	conj	sortit
vers	ADP	case	gaillard
le	DET	det	gaillard
gaillard	NOUN	obl:arg	dirigea
d'	ADP	case	avant
avant	ADV	nmod	gaillard
.	PUNCT	punct	sortit
Aussitôt	ADV	advmod	mit
,	PUNCT	punct	Mr.
Mr.	PROPN	nsubj	mit
Mathew	PROPN	flat:name	Mr.
mit	VERB	ROOT	mit
le	DET	det	capitaine
capitaine	NOUN	obj	mit
au	ADP	case	courant
courant	NOUN	nmod	capitaine
de	ADP	case	affaire
l'	DET	det	affaire
affaire	NOUN	nmod	courant
.	PUNCT	punct	mit
«	ADJ	ROOT	«
Qu'	PRON	advmod	as
as	PRON	nsubj	-
-	NOUN	ROOT	-
tu	VERB	mark	répondre
à	ADP	mark	répondre
répondre	VERB	ROOT	répondre
?	PUNCT	punct	répondre
demanda	NOUN	ROOT	demanda
James	PROPN	obj	demanda
Playfair	PROPN	flat:name	James
en	ADP	mark	contenant
contenant	VERB	acl	demanda
à	ADP	case	peine
peine	NOUN	obl:arg	contenant
son	DET	det	irritation
irritation	NOUN	obj	contenant
.	PUNCT	punct	demanda
--	PUNCT	ROOT	--
Rien	PROPN	nmod	--
,	PUNCT	punct	Rien
répondit	NOUN	appos	Rien
Crockston	PROPN	flat:name	répondit
.	PUNCT	punct	Rien
--	PUNCT	ROOT	--
Et	CCONJ	cc	venu
qu'	SCONJ	mark	venu
es	PROPN	nsubj	venu
-	NOUN	nsubj	venu
tu	ADV	advmod	venu
venu	VERB	ROOT	venu
faire	VERB	xcomp	venu
à	ADP	case	bord
mon	DET	det	bord
bord	NOUN	obl:arg	faire
?	PUNCT	punct	venu
--	PUNCT	ROOT	--
Rien	PROPN	nmod	--
.	PUNCT	punct	Rien
--	PUNCT	ROOT	--
Et	CCONJ	cc	attends
qu'	SCONJ	case	attends
attends	NOUN	conj	--
-	NOUN	ROOT	-
tu	VERB	ROOT	tu
de	ADP	case	moi
moi	PRON	nmod	tu
maintenant	ADV	fixed	tu
?	PUNCT	punct	tu
--	PUNCT	ROOT	--
Rien	PROPN	nmod	--
.	PUNCT	punct	Rien
--	PUNCT	ROOT	--
Et	CCONJ	cc	qui
qui	PRON	nsubj	tu
es	PRON	punct	qui
-	NOUN	nmod	qui
tu	NOUN	acl:relcl	--
?	PUNCT	punct	--
Un	DET	det	Américain
Américain	NOUN	nsubj	semblent
,	PUNCT	punct	Américain
ainsi	ADV	cc	lettres
que	SCONJ	fixed	ainsi
ces	DET	det	lettres
lettres	NOUN	nsubj	semblent
semblent	VERB	ROOT	semblent
le	PRON	obj	prouver
prouver	VERB	xcomp	semblent
?	PUNCT	punct	semblent
»	PUNCT	ROOT	»
Crockston	PROPN	nsubj	répondit
ne	ADV	advmod	répondit
répondit	VERB	ROOT	répondit
pas	ADV	advmod	répondit
.	PUNCT	punct	répondit
«	ADP	case	Maître
Maître	NOUN	nsubj	délier
d'	ADP	case	équipage
équipage	NOUN	nmod	Maître
,	PUNCT	punct	Maître
dit	VERB	parataxis	Maître
James	PROPN	nsubj	dit
Playfair	PROPN	flat:name	James
,	PUNCT	punct	délier
cinquante	NUM	nummod	coups
coups	NOUN	nsubj	délier
de	ADP	case	martinet
martinet	NOUN	nmod	coups
à	ADP	case	homme
cet	DET	det	homme
homme	NOUN	nmod	coups
pour	ADP	mark	délier
lui	PRON	iobj	délier
délier	VERB	ROOT	délier
la	DET	det	langue
langue	NOUN	obj	délier
.	PUNCT	punct	délier
Sera	AUX	ROOT	Sera
-ce	PRON	dep	Sera
assez	ADV	advmod	Sera
,	PUNCT	punct	Crockston
Crockston	PROPN	conj	Sera
?	PUNCT	punct	Sera
--	PUNCT	nsubj	verra
On	PRON	nsubj	verra
verra	VERB	aux:tense	répondit
,	PUNCT	punct	répondit
répondit	VERB	ROOT	répondit
sans	ADP	mark	sourciller
sourciller	VERB	xcomp	répondit
l'	DET	det	oncle
oncle	NOUN	obj	sourciller
du	ADP	case	novice
novice	NOUN	nmod	oncle
John	PROPN	appos	oncle
Stiggs	PROPN	obj	sourciller
.	PUNCT	punct	répondit
--	PUNCT	punct	Allez
Allez	PROPN	nsubj	autres
,	PUNCT	punct	autres
vous	PRON	nsubj	autres
autres	ADJ	ROOT	autres
»	PUNCT	punct	autres
,	PUNCT	punct	autres
fit	VERB	advcl	autres
le	DET	det	maître
maître	NOUN	obj	fit
d'	ADP	case	équipage
équipage	NOUN	nmod	maître
.	PUNCT	punct	autres
A	NOUN	case	ordre
cet	DET	det	ordre
ordre	NOUN	obl:mod	vinrent
,	PUNCT	punct	vinrent
deux	NUM	nummod	vigoureux
vigoureux	PRON	det	matelots
matelots	ADJ	nsubj	vinrent
vinrent	VERB	ROOT	vinrent
dépouiller	VERB	xcomp	vinrent
Crockston	PROPN	obj	dépouiller
de	ADP	case	vareuse
sa	DET	det	vareuse
vareuse	NOUN	obl:arg	dépouiller
de	ADP	case	laine
laine	NOUN	nmod	vareuse
.	PUNCT	punct	vinrent
Ils	PRON	nsubj	saisi
avaient	AUX	aux:tense	saisi
déjà	ADV	advmod	saisi
saisi	VERB	ROOT	saisi
le	DET	det	redoutable
redoutable	NOUN	obj	saisi
instrument	ADJ	amod	redoutable
,	PUNCT	punct	saisi
et	CCONJ	cc	levaient
le	DET	det	levaient
levaient	NOUN	conj	saisi
sur	ADP	case	épaules
les	DET	det	épaules
épaules	NOUN	nmod	levaient
du	ADP	case	patient
patient	NOUN	nmod	épaules
,	PUNCT	punct	saisi
quand	SCONJ	mark	pâle
le	DET	det	novice
novice	NOUN	dep	quand
John	PROPN	appos	novice
Stiggs	PROPN	flat:name	John
,	PUNCT	punct	pâle
pâle	NOUN	advcl	précipita
et	CCONJ	cc	défait
défait	VERB	conj	pâle
,	PUNCT	punct	précipita
se	PRON	expl:pass	précipita
précipita	VERB	advcl	saisi
sur	ADP	case	pont
le	DET	det	pont
pont	NOUN	obl:mod	précipita
.	PUNCT	punct	saisi
«	PUNCT	ROOT	«
Capitaine	PROPN	ROOT	Capitaine
!	PUNCT	punct	Capitaine
fit	NOUN	ROOT	fit
-il	PRON	dep	fit
.	PUNCT	punct	fit
--	PUNCT	punct	Ah
Ah	NOUN	ROOT	Ah
!	PUNCT	punct	Ah
le	DET	det	neveu
neveu	NOUN	ROOT	neveu
!	PUNCT	punct	neveu
dit	VERB	ROOT	dit
James	PROPN	obj	dit
Playfair	PROPN	flat:name	James
.	PUNCT	punct	dit
--	PUNCT	ROOT	--
Capitaine	PROPN	nmod	--
,	PUNCT	punct	Capitaine
reprit	VERB	acl	Capitaine
le	DET	det	novice
novice	NOUN	obj	reprit
en	ADP	mark	faisant
faisant	VERB	advcl	reprit
un	DET	det	violent
violent	NOUN	obj	faisant
effort	VERB	acl:relcl	violent
sur	ADP	case	lui-même
lui-même	PRON	dep	effort
,	PUNCT	punct	violent
ce	PRON	appos	violent
que	SCONJ	mark	voulu
Crockston	PROPN	nsubj	voulu
n'	ADV	advmod	voulu
a	AUX	aux:tense	voulu
pas	ADV	advmod	voulu
voulu	VERB	acl:relcl	ce
dire	VERB	xcomp	voulu
,	PUNCT	punct	dirai
je	PRON	nsubj	dirai
le	DET	obj	dirai
dirai	ADJ	conj	voulu
,	PUNCT	punct	moi
moi	PRON	conj	violent
!	PUNCT	punct	Capitaine
Je	PRON	nsubj	cacherai
ne	ADV	advmod	cacherai
cacherai	VERB	ROOT	cacherai
pas	ADV	advmod	cacherai
ce	PRON	obj	cacherai
qu'	PRON	obj	veut
il	PRON	nsubj	veut
veut	VERB	acl:relcl	ce
taire	VERB	xcomp	veut
encore	ADV	advmod	taire
.	PUNCT	punct	cacherai
Oui	ADV	ROOT	Oui
,	PUNCT	punct	Américain
il	PRON	expl:subj	Américain
est	AUX	cop	Américain
Américain	ADJ	conj	Oui
,	PUNCT	punct	Oui
et	CCONJ	cc	suis
je	PRON	nsubj	suis
le	PRON	obj	suis
suis	AUX	conj	Oui
aussi	ADV	advmod	suis
;	PUNCT	punct	Oui
tous	ADJ	advmod	ennemis
deux	NUM	dep	ennemis
nous	PRON	nsubj	ennemis
sommes	AUX	cop	ennemis
ennemis	VERB	ROOT	ennemis
des	DET	det	esclavagistes
esclavagistes	NOUN	obj	ennemis
,	PUNCT	punct	ennemis
mais	CCONJ	cc	traîtres
non	ADV	advmod	pas
pas	ADV	advmod	traîtres
des	DET	det	traîtres
traîtres	NOUN	conj	ennemis
venus	VERB	acl	traîtres
à	ADP	case	bord
bord	NOUN	obl:arg	venus
pour	ADP	mark	trahir
trahir	VERB	advcl	ennemis
le	DET	det	Delphin
Delphin	NOUN	obj	trahir
et	CCONJ	cc	livrer
le	DET	obj	livrer
livrer	VERB	conj	trahir
aux	ADP	case	navires
navires	ADJ	obl:arg	livrer
fédéraux	ADJ	amod	navires
.	PUNCT	punct	ennemis
--	PUNCT	ROOT	--
Qu'	PRON	ROOT	Qu'
êtes	AUX	dep	Qu'
-vous	PRON	dep	Qu'
venus	VERB	xcomp	Qu'
faire	VERB	xcomp	venus
alors	ADV	advmod	faire
?	PUNCT	punct	Qu'
»	PUNCT	nsubj	demanda
demanda	VERB	ROOT	demanda
le	DET	det	capitaine
capitaine	NOUN	obj	demanda
d'	ADP	case	voix
une	DET	det	voix
voix	NOUN	nmod	capitaine
sévère	ADJ	amod	voix
,	PUNCT	punct	demanda
et	CCONJ	cc	examinant
en	ADP	case	examinant
examinant	VERB	conj	demanda
avec	ADP	case	attention
attention	NOUN	obl:mod	examinant
le	DET	det	novice
jeune	ADJ	amod	novice
novice	NOUN	obj	examinant
.	PUNCT	punct	demanda
Celui	PROPN	ROOT	Celui
-	PRON	nsubj	hésita
ci	PRON	nsubj	hésita
hésita	VERB	ROOT	hésita
pendant	ADP	case	instants
quelques	DET	det	instants
instants	NOUN	obl:arg	hésita
avant	ADP	mark	répondre
de	ADP	mark	répondre
répondre	VERB	advcl	hésita
,	PUNCT	punct	hésita
puis	CCONJ	cc	voix
d'	ADP	case	voix
une	DET	det	voix
voix	NOUN	conj	hésita
assez	ADV	advmod	ferme
ferme	ADJ	amod	voix
il	PRON	nsubj	dit
dit	VERB	advcl	hésita
:	PUNCT	punct	dit
«	PUNCT	ROOT	«
Capitaine	PROPN	ROOT	Capitaine
,	PUNCT	punct	voudrais
je	PRON	nsubj	voudrais
voudrais	VERB	ROOT	voudrais
vous	PRON	expl:comp	parler
parler	VERB	xcomp	voudrais
en	ADP	advmod	parler
particulier	ADJ	fixed	en
.	PUNCT	punct	voudrais
»	PUNCT	ROOT	»
Tandis	ADV	mark	formulait
que	SCONJ	fixed	Tandis
John	PROPN	nsubj	formulait
Stiggs	PROPN	flat:name	John
formulait	VERB	advcl	cessait
cette	DET	det	demande
demande	NOUN	obj	formulait
,	PUNCT	punct	cessait
James	PROPN	nsubj	cessait
Playfair	PROPN	flat:name	James
ne	ADV	advmod	cessait
cessait	VERB	ROOT	cessait
de	ADP	mark	considérer
le	PRON	det	considérer
considérer	VERB	xcomp	cessait
avec	ADP	case	soin
soin	NOUN	obl:mod	considérer
.	PUNCT	punct	cessait
La	DET	det	figure
figure	NOUN	nsubj	sympathique
jeune	ADJ	amod	figure
et	CCONJ	cc	douce
douce	VERB	conj	figure
du	ADP	case	novice
novice	NOUN	obl:arg	douce
,	PUNCT	punct	sympathique
sa	DET	det	voix
voix	NOUN	nsubj	sympathique
singulièrement	AUX	cop	sympathique
sympathique	ADJ	ROOT	sympathique
,	PUNCT	punct	sympathique
la	DET	det	finesse
finesse	NOUN	nsubj	naître
et	CCONJ	cc	blancheur
la	DET	det	blancheur
blancheur	NOUN	conj	finesse
de	ADP	case	mains
ses	DET	det	mains
mains	NOUN	nmod	blancheur
,	PUNCT	punct	finesse
à	ADP	case	peine
peine	NOUN	nmod	finesse
dissimulée	VERB	acl	peine
sous	ADP	case	couche
une	DET	det	couche
couche	NOUN	obl:arg	dissimulée
de	ADP	case	bistre
bistre	NOUN	nmod	couche
,	PUNCT	punct	pouvait
ses	DET	det	yeux
grands	ADJ	amod	yeux
yeux	NOUN	obl:mod	pouvait
dont	PRON	nmod	animation
l'	DET	det	animation
animation	NOUN	nsubj	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	parataxis	finesse
tempérer	VERB	xcomp	pouvait
la	DET	det	douceur
douceur	NOUN	obj	tempérer
,	PUNCT	punct	ensemble
tout	ADJ	amod	ensemble
cet	DET	det	ensemble
ensemble	NOUN	conj	finesse
fit	VERB	mark	naître
naître	NOUN	dep	sympathique
une	DET	det	certaine
certaine	NOUN	obj	sympathique
idée	VERB	amod	certaine
dans	ADP	case	esprit
l'	DET	det	esprit
esprit	NOUN	nmod	certaine
du	ADP	case	capitaine
capitaine	NOUN	nmod	esprit
.	PUNCT	punct	sympathique
Quand	SCONJ	mark	fait
John	PROPN	nsubj	fait
Stiggs	PROPN	flat:name	John
eut	AUX	aux:tense	fait
fait	VERB	advcl	regarda
sa	DET	det	demande
demande	NOUN	obj	fait
,	PUNCT	punct	regarda
Playfair	PROPN	nsubj	regarda
regarda	VERB	ROOT	regarda
fixement	ADV	advmod	regarda
Crockston	PROPN	obj	regarda
qui	PRON	nsubj	haussait
haussait	VERB	acl:relcl	Crockston
les	DET	det	épaules
épaules	NOUN	obj	haussait
;	PUNCT	punct	regarda
puis	CCONJ	cc	fixa
il	PRON	expl:subj	fixa
fixa	VERB	ROOT	fixa
sur	ADP	case	novice
le	DET	det	novice
novice	NOUN	obl:arg	fixa
un	DET	det	regard
regard	NOUN	obj	fixa
interrogateur	ADJ	amod	regard
que	PRON	mark	soutenir
celui-ci	PRON	nsubj	soutenir
ne	ADV	advmod	soutenir
put	ADV	iobj	soutenir
soutenir	VERB	acl:relcl	regard
,	PUNCT	punct	regard
et	CCONJ	cc	dit
il	PRON	nsubj	dit
lui	PRON	iobj	dit
dit	VERB	conj	fixa
ce	DET	det	mot
seul	ADJ	amod	mot
mot	NOUN	obj	dit
:	PUNCT	punct	fixa
«	PUNCT	ROOT	«
Venez	PROPN	flat:name	«
.	PUNCT	punct	«
»	PUNCT	ROOT	»
John	PROPN	nsubj	suivit
Stiggs	PROPN	flat:name	John
suivit	VERB	ROOT	suivit
le	DET	det	capitaine
capitaine	NOUN	obj	suivit
dans	ADP	case	dunette
la	DET	det	dunette
dunette	NOUN	nmod	capitaine
,	PUNCT	punct	capitaine
et	CCONJ	cc	ouvrant
là	ADV	advmod	ouvrant
,	PUNCT	punct	là
James	PROPN	dep	là
Playfair	PROPN	flat:name	James
,	PUNCT	punct	ouvrant
ouvrant	VERB	conj	suivit
la	DET	det	porte
porte	NOUN	obj	ouvrant
de	ADP	case	cabine
sa	DET	det	cabine
cabine	NOUN	nmod	porte
,	PUNCT	punct	dit
dit	VERB	advcl	ouvrant
au	ADP	case	novice
novice	NOUN	obl:arg	dit
,	PUNCT	punct	dit
dont	PRON	nmod	joues
les	DET	det	joues
joues	NOUN	nsubj	pâles
étaient	AUX	cop	pâles
pâles	ADJ	obj	ouvrant
d'	ADP	case	émotion
émotion	NOUN	nmod	pâles
:	PUNCT	punct	ouvrant
«	PROPN	ROOT	«
Donnez	PROPN	flat:name	«
-vous	NOUN	flat:foreign	«
la	DET	det	peine
peine	NOUN	ROOT	peine
d'	ADP	mark	entrer
entrer	VERB	acl	peine
,	PUNCT	punct	miss
miss	NOUN	conj	entrer
.	PUNCT	punct	peine
»	PUNCT	ROOT	»
John	PROPN	ROOT	John
,	PUNCT	punct	John
ainsi	ADV	advmod	interpellé
interpellé	VERB	conj	John
,	PUNCT	punct	prit
se	PRON	expl:comp	prit
prit	VERB	ROOT	prit
à	ADP	mark	rougir
rougir	VERB	xcomp	prit
,	PUNCT	punct	prit
et	CCONJ	cc	larmes
deux	NUM	nummod	larmes
larmes	NOUN	nsubj	coulèrent
coulèrent	VERB	conj	prit
involontairement	ADV	advmod	coulèrent
de	ADP	case	yeux
ses	DET	det	yeux
yeux	NOUN	obl:arg	coulèrent
.	PUNCT	punct	prit
«	PROPN	ROOT	«
Rassurez	PROPN	ROOT	Rassurez
-vous	PRON	dep	Rassurez
,	PUNCT	punct	Rassurez
miss	ADV	dep	Rassurez
,	PUNCT	punct	dit
dit	VERB	dep	Rassurez
James	PROPN	nsubj	dit
Playfair	PROPN	flat:name	James
,	PUNCT	punct	Rassurez
d'	ADP	case	voix
une	DET	det	voix
voix	NOUN	dep	Rassurez
plus	ADV	advmod	douce
douce	VERB	acl	voix
,	PUNCT	punct	Rassurez
et	CCONJ	cc	veuillez
veuillez	VERB	conj	Rassurez
m'	PRON	expl:comp	apprendre
apprendre	VERB	xcomp	veuillez
à	ADP	case	circonstance
quelle	DET	det	circonstance
circonstance	NOUN	obl:arg	apprendre
je	PRON	nsubj	dois
dois	VERB	parataxis	Rassurez
l'	DET	det	honneur
honneur	NOUN	obj	dois
de	ADP	mark	avoir
vous	PRON	expl:comp	avoir
avoir	VERB	acl	honneur
à	ADP	case	bord
mon	DET	det	bord
bord	NOUN	obl:arg	avoir
.	PUNCT	punct	Rassurez
»	PUNCT	ROOT	»
La	DET	det	fille
jeune	ADJ	amod	fille
fille	NOUN	nsubj	hésita
hésita	ADJ	ROOT	hésita
un	DET	det	instant
instant	NOUN	obj	hésita
à	ADP	mark	répondre
répondre	VERB	xcomp	hésita
;	PUNCT	punct	hésita
puis	CCONJ	cc	rassurée
,	PUNCT	punct	rassurée
rassurée	VERB	advcl	décida
par	ADP	case	regard
le	DET	det	regard
regard	NOUN	obl:agent	rassurée
du	ADP	case	capitaine
capitaine	NOUN	nmod	regard
,	PUNCT	punct	décida
elle	PRON	nsubj	décida
se	PRON	expl:comp	décida
décida	VERB	ROOT	décida
à	ADP	mark	parler
parler	VERB	xcomp	décida
.	PUNCT	punct	décida
«	PROPN	ROOT	«
Monsieur	NOUN	flat:name	«
,	PUNCT	punct	dit
dit	VERB	dep	vais
-elle	PRON	nsubj	dit
,	PUNCT	punct	vais
je	PRON	nsubj	vais
vais	VERB	ROOT	vais
rejoindre	VERB	xcomp	vais
mon	DET	det	père
père	NOUN	obj	rejoindre
à	ADP	case	Charleston
Charleston	PROPN	nmod	père
.	PUNCT	punct	vais
La	DET	det	ville
ville	NOUN	nsubj:pass	investie
est	AUX	aux:pass	investie
investie	VERB	ROOT	investie
par	ADP	case	terre
terre	NOUN	obl:arg	investie
,	PUNCT	punct	investie
bloquée	VERB	advcl	investie
par	ADP	case	mer
mer	VERB	obl:agent	bloquée
.	PUNCT	punct	investie
Je	PRON	nsubj	savais
ne	ADV	advmod	savais
savais	VERB	ROOT	savais
donc	ADV	advmod	savais
comment	ADV	advmod	pénétrer
y	PRON	iobj	pénétrer
pénétrer	VERB	xcomp	savais
,	PUNCT	punct	savais
lorsque	SCONJ	mark	appris
j'	PRON	nsubj	appris
appris	VERB	advcl	savais
que	SCONJ	mark	proposait
le	DET	det	Delphin
Delphin	PROPN	nsubj	proposait
se	PRON	expl:comp	proposait
proposait	VERB	ccomp	appris
d'	ADP	mark	forcer
en	PRON	iobj	forcer
forcer	VERB	xcomp	proposait
le	DET	det	blocus
blocus	NOUN	obj	forcer
.	PUNCT	punct	savais
J'	PRON	nsubj	pris
ai	AUX	aux:tense	pris
donc	ADV	advmod	pris
pris	VERB	ROOT	pris
passage	NOUN	obj	pris
à	ADP	case	bord
votre	DET	det	bord
bord	NOUN	obl:mod	pris
,	PUNCT	punct	pris
monsieur	NOUN	obl:mod	pris
,	PUNCT	punct	pris
et	CCONJ	cc	prie
je	PRON	nsubj	prie
vous	PRON	expl:comp	prie
prie	NOUN	conj	pris
de	ADP	mark	excuser
m'	PRON	iobj	excuser
excuser	VERB	xcomp	prie
si	SCONJ	mark	agi
j'	PRON	nsubj	agi
ai	AUX	aux:tense	agi
agi	VERB	advcl	excuser
sans	ADP	case	consentement
votre	DET	det	consentement
consentement	NOUN	obl:arg	agi
.	PUNCT	punct	pris
Vous	PRON	nsubj	auriez
me	PRON	iobj	auriez
l'	DET	det	auriez
auriez	NOUN	ROOT	auriez
refusé	VERB	acl	auriez
.	PUNCT	punct	auriez
--	PUNCT	punct	dit
Certes	ADV	advmod	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
James	PROPN	obj	dit
Playfair	PROPN	flat:name	James
.	PUNCT	punct	dit
--	PUNCT	punct	fait
J'	PRON	nsubj	fait
ai	VERB	aux:tense	fait
donc	ADV	advmod	fait
bien	ADV	advmod	fait
fait	VERB	ROOT	fait
de	ADP	mark	vous
ne	ADV	advmod	vous
pas	ADV	advmod	vous
vous	PRON	dep	demander
le	PRON	obj	demander
demander	VERB	xcomp	fait
»	PUNCT	punct	demander
,	PUNCT	punct	répondit
répondit	VERB	parataxis	fait
la	DET	det	fille
jeune	ADJ	amod	fille
fille	NOUN	obj	répondit
d'	ADP	case	voix
une	DET	det	voix
voix	NOUN	nmod	fille
plus	ADV	advmod	ferme
ferme	ADJ	amod	voix
.	PUNCT	punct	fait
Le	DET	det	capitaine
capitaine	NOUN	nsubj	croisa
se	PRON	expl:comp	croisa
croisa	VERB	ROOT	croisa
les	DET	det	bras
bras	NOUN	obj	croisa
,	PUNCT	punct	fit
fit	VERB	conj	croisa
un	DET	det	tour
tour	NOUN	obj	fit
dans	ADP	case	cabine
sa	DET	det	cabine
cabine	NOUN	obl:arg	fit
,	PUNCT	punct	croisa
puis	CCONJ	cc	revint
il	PRON	expl:subj	revint
revint	VERB	conj	croisa
.	PUNCT	punct	croisa
«	ADJ	ROOT	«
Quel	ADJ	ROOT	Quel
est	AUX	dep	Quel
votre	DET	det	nom
nom	NOUN	nsubj	Quel
?	PUNCT	punct	Quel
lui	PRON	iobj	demanda
demanda	VERB	ROOT	demanda
-t	PRON	dep	demanda
-il	PRON	dep	demanda
.	PUNCT	punct	demanda
--	PUNCT	punct	Jenny
Jenny	NOUN	ROOT	Jenny
Halliburtt	PROPN	flat:name	Jenny
.	PUNCT	punct	Jenny
--	PUNCT	punct	père
Votre	DET	det	père
père	NOUN	nsubj	rapporte
,	PUNCT	punct	rapporte
si	SCONJ	mark	rapporte
je	PRON	nsubj	rapporte
m'	PRON	cop	rapporte
en	ADP	case	rapporte
rapporte	NOUN	ROOT	rapporte
à	ADP	case	adresse
l'	DET	det	adresse
adresse	NOUN	obl:arg	rapporte
des	ADP	case	lettres
lettres	NOUN	nmod	adresse
saisies	VERB	acl	lettres
entre	ADP	case	mains
les	DET	det	mains
mains	NOUN	obl:mod	saisies
de	ADP	case	Crockston
Crockston	PROPN	nmod	mains
,	PUNCT	punct	Boston
n'	ADV	advmod	Boston
est	AUX	cop	Boston
-il	PRON	advmod	pas
pas	ADV	advmod	Boston
de	ADP	case	Boston
Boston	PROPN	conj	lettres
?	PUNCT	punct	rapporte
--	PUNCT	punct	Oui
Oui	PROPN	ROOT	Oui
,	PUNCT	punct	Oui
monsieur	NOUN	nmod	Oui
.	PUNCT	punct	Oui
--	PUNCT	ROOT	--
Et	CCONJ	cc	trouve
un	DET	det	homme
homme	NOUN	nsubj	trouve
du	ADP	case	Nord
Nord	NOUN	nmod	homme
se	PRON	expl:comp	trouve
trouve	VERB	ROOT	trouve
ainsi	ADV	advmod	trouve
dans	ADP	case	ville
une	DET	det	ville
ville	NOUN	obl:arg	trouve
du	ADP	case	Sud
Sud	PROPN	nmod	ville
au	ADP	case	guerre
plus	ADV	fixed	au
fort	ADV	fixed	au
de	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	nmod	ville
des	ADP	case	Etats-Unis
Etats-Unis	NOUN	nmod	guerre
?	PUNCT	punct	trouve
--	PUNCT	punct	prisonnier
Mon	DET	det	père
père	NOUN	nsubj	prisonnier
est	AUX	cop	prisonnier
prisonnier	ADJ	ROOT	prisonnier
,	PUNCT	punct	monsieur
monsieur	NOUN	obl:mod	prisonnier
.	PUNCT	punct	prisonnier
Il	PRON	expl:subj	trouvait
se	PRON	expl:comp	trouvait
trouvait	VERB	ROOT	trouvait
à	ADP	case	Charleston
Charleston	PROPN	obl:arg	trouvait
quand	SCONJ	mark	tirés
furent	AUX	aux:pass	tirés
tirés	VERB	advcl	trouvait
les	DET	det	coups
premiers	ADJ	amod	coups
coups	NOUN	obj	tirés
de	ADP	case	fusil
fusil	NOUN	nmod	coups
de	ADP	case	guerre
la	DET	det	guerre
guerre	NOUN	nmod	fusil
civile	ADJ	amod	guerre
,	PUNCT	punct	tirés
et	CCONJ	cc	virent
lorsque	SCONJ	mark	virent
les	DET	det	troupes
troupes	NOUN	nsubj	virent
de	ADP	case	Union
l'	DET	det	Union
Union	PROPN	nmod	troupes
se	PRON	obj	virent
virent	VERB	conj	tirés
chassées	VERB	xcomp	virent
du	ADP	case	fort
fort	ADV	mark	Sumter
Sumter	PROPN	xcomp	virent
par	ADP	case	Confédérés
les	DET	det	Confédérés
Confédérés	NOUN	obl:agent	Sumter
.	PUNCT	punct	trouvait
Les	DET	det	opinions
opinions	NOUN	ROOT	opinions
de	ADP	case	père
mon	DET	det	père
père	NOUN	nmod	opinions
le	DET	det	désignaient
désignaient	NOUN	nmod	père
à	ADP	case	haine
la	DET	det	haine
haine	NOUN	nmod	opinions
du	ADP	case	parti
parti	NOUN	nmod	haine
esclavagiste	ADJ	amod	parti
,	PUNCT	punct	opinions
et	CCONJ	cc	emprisonné
,	PUNCT	punct	emprisonné
au	ADP	case	mépris
mépris	NOUN	obl:mod	emprisonné
de	ADP	case	droits
tous	ADJ	amod	droits
les	DET	det	droits
droits	NOUN	nmod	mépris
,	PUNCT	punct	emprisonné
il	PRON	nsubj:pass	emprisonné
fut	AUX	aux:pass	emprisonné
emprisonné	VERB	conj	opinions
par	ADP	case	ordres
les	DET	det	ordres
ordres	NOUN	obl:agent	emprisonné
du	ADP	case	général
général	NOUN	nmod	ordres
Beauregard	PROPN	flat:name	général
.	PUNCT	punct	opinions
J'	PRON	nsubj	étais
étais	VERB	ROOT	étais
alors	ADV	obl:arg	étais
en	ADP	case	Angleterre
Angleterre	PROPN	obl:arg	étais
auprès	ADV	advmod	étais
d'	ADP	case	parente
une	DET	det	parente
parente	NOUN	obl:arg	auprès
qui	PRON	nsubj	vient
vient	VERB	acl:relcl	parente
de	ADP	case	mourir
mourir	VERB	obl:arg	vient
,	PUNCT	punct	mourir
et	CCONJ	cc	seule
seule	ADJ	conj	mourir
,	PUNCT	punct	étais
sans	ADP	case	appui
autre	ADJ	amod	appui
appui	NOUN	obl:mod	étais
que	SCONJ	mark	Crockston
Crockston	PROPN	nmod	appui
,	PUNCT	punct	voulu
le	DET	det	serviteur
plus	ADV	advmod	serviteur
