Text	POS	Dep	Head
certain	ADJ	obl:arg	tenir
qu'	SCONJ	mark	passait
il	PRON	nsubj	passait
passait	VERB	ccomp	tenir
au-dessus	ADV	advmod	passait
de	ADP	case	pôle
ce	DET	det	pôle
pôle	NOUN	obl:arg	passait
magnétique	ADJ	amod	pôle
,	PUNCT	punct	passait
situé	VERB	acl	passait
à	ADP	advmod	parallèle
peu	ADV	fixed	à
près	ADV	fixed	à
sur	ADP	case	parallèle
le	DET	det	parallèle
soixante-dix-huitième	NOUN	amod	parallèle
parallèle	NOUN	obl:arg	situé
.	PUNCT	punct	telle
Et	CCONJ	cc	calculant
plus	ADV	advmod	tard
tard	ADV	advmod	calculant
,	PUNCT	punct	calculant
vers	ADP	case	heure
une	DET	det	heure
heure	NOUN	obl:mod	calculant
du	ADP	case	matin
matin	NOUN	nmod	heure
,	PUNCT	punct	calculant
en	ADP	mark	calculant
calculant	VERB	ROOT	calculant
l'	DET	det	angle
angle	NOUN	obj	calculant
que	SCONJ	mark	faisait
cette	DET	det	aiguille
aiguille	NOUN	nsubj	faisait
faisait	VERB	acl	angle
avec	ADP	case	verticale
la	DET	det	verticale
verticale	ADJ	obl:mod	faisait
,	PUNCT	punct	écria
il	PRON	expl:subj	écria
s'	PRON	expl:comp	écria
écria	VERB	conj	angle
:	PUNCT	punct	calculant
"	PUNCT	punct	pieds
Le	DET	det	pôle
pôle	NOUN	nsubj	pieds
austral	ADJ	amod	pôle
est	AUX	cop	pieds
sous	ADP	case	pieds
nos	DET	det	pieds
pieds	NOUN	ROOT	pieds
!	PUNCT	punct	pieds
"	PUNCT	punct	pieds
Une	DET	det	calotte
calotte	NOUN	ROOT	calotte
blanche	ADJ	amod	calotte
apparut	NOUN	amod	calotte
,	PUNCT	punct	calotte
mais	CCONJ	cc	laisser
sans	ADP	case	rien
rien	PRON	dep	laisser
laisser	VERB	conj	calotte
voir	VERB	xcomp	laisser
de	ADP	case	ce
ce	PRON	obl:arg	voir
qui	PRON	nsubj	cachait
se	PRON	expl:comp	cachait
cachait	VERB	acl:relcl	ce
sous	ADP	case	glaces
ses	DET	det	glaces
glaces	NOUN	obl:arg	cachait
.	PUNCT	punct	calotte
L'	DET	det	aurore
aurore	NOUN	nsubj	éteignit
australe	ADJ	amod	aurore
s'	PRON	expl:pass	éteignit
éteignit	VERB	ROOT	éteignit
peu	ADV	advmod	éteignit
après	ADP	advmod	éteignit
,	PUNCT	punct	éteignit
et	CCONJ	cc	point
ce	DET	det	point
point	NOUN	conj	éteignit
idéal	ADJ	amod	point
,	PUNCT	punct	point
où	PRON	nsubj	viennent
viennent	VERB	acl:relcl	point
se	PRON	obj	croiser
croiser	VERB	xcomp	viennent
tous	ADJ	amod	méridiens
les	DET	det	méridiens
méridiens	NOUN	obj	croiser
du	ADP	case	globe
globe	NOUN	nmod	méridiens
,	PUNCT	punct	connaître
est	AUX	cop	connaître
encore	ADV	advmod	connaître
à	ADP	mark	connaître
connaître	VERB	conj	point
.	PUNCT	punct	éteignit
Certes	ADV	advmod	voulaient
,	PUNCT	punct	voulaient
si	SCONJ	mark	Uncle
Uncle	PROPN	nsubj	voulaient
Prudent	PROPN	flat:name	Uncle
et	CCONJ	cc	Phil
Phil	PROPN	conj	Uncle
Evans	PROPN	flat:name	Uncle
voulaient	VERB	advcl	propice
ensevelir	VERB	xcomp	voulaient
dans	ADP	case	mystérieuse
la	DET	det	mystérieuse
plus	ADV	advmod	mystérieuse
mystérieuse	ADJ	obl:arg	ensevelir
des	ADP	case	solitudes
solitudes	NOUN	obj	ensevelir
l'	DET	det	aéronef
aéronef	NOUN	nmod	solitudes
et	CCONJ	cc	ceux
ceux	PRON	conj	solitudes
qu'	PRON	obj	emportait
il	PRON	nsubj	emportait
emportait	VERB	acl:relcl	ceux
à	ADP	case	espace
travers	NOUN	fixed	à
l'	DET	det	espace
espace	NOUN	obl:mod	emportait
,	PUNCT	punct	propice
l'	DET	det	occasion
occasion	NOUN	nsubj	propice
était	AUX	cop	propice
propice	NOUN	ROOT	propice
.	PUNCT	punct	propice
S'	SCONJ	mark	firent
ils	PRON	nsubj	firent
ne	ADV	advmod	firent
le	DET	det	firent
firent	NOUN	obl:mod	manquait
pas	ADV	advmod	firent
,	PUNCT	punct	manquait
sans	ADP	case	doute
doute	NOUN	obl:mod	manquait
,	PUNCT	punct	manquait
c'	PRON	advmod	manquait
est	VERB	fixed	c'
que	SCONJ	mark	engin
l'	DET	det	engin
engin	NOUN	dep	c'
dont	PRON	iobj	avaient
ils	PRON	nsubj	avaient
avaient	VERB	acl:relcl	engin
besoin	NOUN	obj	avaient
leur	PRON	obj	manquait
manquait	VERB	ROOT	manquait
encore	ADV	advmod	manquait
.	PUNCT	punct	manquait
Cependant	ADV	advmod	continuait
l'	DET	det	ouragan
ouragan	PROPN	nsubj	continuait
continuait	VERB	advcl	brisé
à	ADP	mark	déchaîner
se	PRON	obj	déchaîner
déchaîner	VERB	xcomp	continuait
avec	ADP	case	vitesse
une	DET	det	vitesse
vitesse	NOUN	obl:mod	déchaîner
telle	ADJ	amod	vitesse
que	SCONJ	mark	rencontré
,	PUNCT	punct	rencontré
si	SCONJ	mark	rencontré
l'	DET	det	Albatros
Albatros	PROPN	nsubj	rencontré
eût	ADP	aux:tense	rencontré
rencontré	VERB	ccomp	telle
quelque	DET	det	montagne
montagne	VERB	obj	rencontré
sur	ADP	case	route
sa	DET	det	route
route	NOUN	obl:mod	rencontré
,	PUNCT	punct	brisé
il	PRON	nsubj:pass	brisé
s'	PRON	punct	il
y	PRON	fixed	il
fût	PRON	fixed	il
brisé	VERB	ROOT	brisé
comme	ADP	case	navire
un	DET	det	navire
navire	NOUN	obl:mod	brisé
qui	PRON	nsubj	met
se	PRON	expl:comp	met
met	VERB	acl:relcl	navire
à	ADP	case	côte
la	DET	det	côte
côte	NOUN	obl:arg	met
.	PUNCT	punct	brisé
En	ADP	case	effet
effet	NOUN	obl:mod	pouvait
,	PUNCT	punct	pouvait
non	ADV	advmod	pouvait
seulement	ADV	fixed	non
il	PRON	nsubj	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	ROOT	pouvait
plus	ADV	advmod	pouvait
se	PRON	obj	diriger
diriger	VERB	xcomp	pouvait
horizontalement	ADV	advmod	diriger
,	PUNCT	punct	pouvait
mais	CCONJ	cc	maître
il	PRON	expl:subj	était
n'	ADV	advmod	était
était	AUX	cop	maître
même	ADV	advmod	plus
plus	ADV	advmod	maître
maître	NOUN	conj	pouvait
de	ADP	case	déplacement
son	DET	det	déplacement
déplacement	NOUN	dep	maître
en	ADP	case	hauteur
hauteur	NOUN	obl:mod	maître
.	PUNCT	punct	pouvait
Et	CCONJ	cc	dressent
pourtant	ADV	advmod	dressent
,	PUNCT	punct	dressent
quelques	DET	det	sommets
sommets	NOUN	nsubj	dressent
se	PRON	expl:comp	dressent
dressent	VERB	ROOT	dressent
sur	ADP	case	terres
les	DET	det	terres
terres	NOUN	obl:arg	dressent
antarctiques	ADJ	amod	terres
.	PUNCT	punct	dressent
A	ADP	case	instant
chaque	DET	det	instant
instant	NOUN	obl:mod	possible
un	DET	det	choc
choc	NOUN	nmod	instant
eût	PRON	amod	choc
été	AUX	cop	possible
possible	ADJ	ROOT	possible
et	CCONJ	cc	amené
aurait	AUX	aux:tense	amené
amené	VERB	conj	possible
la	DET	det	destruction
destruction	NOUN	obj	amené
de	ADP	case	appareil
l'	DET	det	appareil
appareil	NOUN	nmod	destruction
.	PUNCT	punct	possible
Cette	DET	det	catastrophe
catastrophe	NOUN	nsubj	fut
fut	AUX	ROOT	fut
d'	ADP	advmod	craindre
autant	ADV	fixed	d'
plus	ADV	fixed	d'
à	ADP	mark	craindre
craindre	VERB	xcomp	fut
que	SCONJ	mark	inclina
le	DET	det	vent
vent	ADV	nsubj	inclina
inclina	VERB	ccomp	craindre
vers	ADP	case	est
l'	DET	det	est
est	AUX	obl:mod	inclina
,	PUNCT	punct	inclina
en	ADP	mark	dépassant
dépassant	VERB	advcl	inclina
le	DET	det	méridien
méridien	NOUN	obj	dépassant
zéro	ADJ	amod	méridien
.	PUNCT	punct	fut
Deux	NUM	nummod	points
points	NOUN	nsubj	montrèrent
lumineux	ADJ	amod	points
se	PRON	expl:comp	montrèrent
montrèrent	VERB	ROOT	montrèrent
alors	ADV	advmod	montrèrent
à	ADP	case	centaine
une	DET	det	centaine
centaine	NOUN	obl:arg	montrèrent
de	ADP	case	kilomètres
kilomètres	NOUN	nmod	centaine
en	ADP	case	Albatros
avant	ADP	fixed	en
de	ADP	case	Albatros
l'	DET	det	Albatros
Albatros	PROPN	nmod	centaine
.	PUNCT	punct	montrèrent
C'	PRON	nsubj	volcans
étaient	AUX	cop	volcans
les	DET	det	volcans
deux	NUM	nummod	volcans
volcans	NOUN	ROOT	volcans
qui	PRON	nsubj	font
font	VERB	acl:relcl	volcans
partie	NOUN	obj	font
du	ADP	case	système
vaste	ADJ	amod	système
système	NOUN	obl:arg	font
des	ADP	case	monts
monts	NOUN	nmod	système
Ross	PROPN	nmod	monts
,	PUNCT	punct	système
l'	DET	det	Erebus
Erebus	PROPN	nmod	système
et	CCONJ	cc	Terror
le	DET	det	Terror
Terror	NOUN	conj	Erebus
.	PUNCT	punct	volcans
L'	DET	det	Albatros
Albatros	PROPN	nsubj	allait
allait	VERB	ROOT	allait
-il	PRON	dep	allait
donc	ADV	advmod	allait
se	PRON	expl:comp	brûler
brûler	VERB	xcomp	allait
à	ADP	case	flammes
leurs	DET	det	flammes
flammes	NOUN	obl:mod	brûler
comme	ADP	case	papillon
un	DET	det	papillon
papillon	NOUN	obl:mod	brûler
gigantesque	ADJ	amod	papillon
?	PUNCT	punct	allait
Il	PRON	expl:subj	eut
y	PRON	iobj	eut
eut	VERB	ROOT	eut
là	ADV	advmod	heure
une	DET	det	heure
heure	NOUN	obj	eut
palpitante	ADJ	amod	heure
.	PUNCT	punct	eut
L'	DET	det	un
un	PRON	nsubj	semblait
des	ADP	case	volcans
volcans	NOUN	nmod	un
,	PUNCT	punct	un
l'	DET	det	Erebus
Erebus	PROPN	nmod	un
,	PUNCT	punct	semblait
semblait	VERB	ROOT	semblait
se	PRON	expl:comp	précipiter
précipiter	VERB	xcomp	semblait
sur	ADP	case	aéronef
l'	DET	det	aéronef
aéronef	NOUN	obl:arg	précipiter
qui	PRON	nsubj	pouvait
ne	ADV	advmod	pouvait
pouvait	VERB	acl:relcl	aéronef
dévier	VERB	advmod	pouvait
du	ADP	case	lit
lit	NOUN	obl:arg	dévier
de	ADP	case	ouragan
l'	DET	det	ouragan
ouragan	PROPN	nmod	lit
.	PUNCT	punct	semblait
Les	DET	det	panaches
panaches	NOUN	ROOT	panaches
de	ADP	case	flamme
flamme	NOUN	nmod	panaches
grandissaient	NOUN	amod	panaches
à	ADP	case	vue
vue	NOUN	nmod	panaches
d'	ADP	case	oeil
oeil	NOUN	nmod	vue
.	PUNCT	punct	panaches
Un	DET	det	réseau
réseau	NOUN	nsubj	barrait
de	ADP	case	feu
feu	NOUN	nmod	réseau
barrait	VERB	ROOT	barrait
la	DET	det	route
route	NOUN	obj	barrait
.	PUNCT	punct	barrait
D'	ADP	case	clartés
intenses	NOUN	amod	clartés
clartés	NOUN	ROOT	clartés
emplissaient	ADV	amod	clartés
maintenant	ADV	advmod	emplissaient
l'	DET	det	espace
espace	NOUN	obj	emplissaient
.	PUNCT	punct	clartés
Les	DET	det	figures
figures	NOUN	nsubj	prenaient
,	PUNCT	punct	figures
vivement	ADV	advmod	éclairées
éclairées	VERB	acl	figures
à	ADP	case	bord
bord	NOUN	obl:mod	éclairées
,	PUNCT	punct	prenaient
prenaient	VERB	ROOT	prenaient
un	DET	det	aspect
aspect	NOUN	obj	prenaient
infernal	ADJ	acl	aspect
.	PUNCT	punct	prenaient
Tous	ADJ	amod	immobiles
,	PUNCT	punct	immobiles
immobiles	NOUN	nsubj	attendaient
,	PUNCT	punct	immobiles
sans	ADP	case	cri
un	DET	det	cri
cri	NOUN	obl:mod	attendaient
,	PUNCT	punct	attendaient
sans	ADP	case	geste
un	DET	det	geste
geste	NOUN	obl:mod	attendaient
,	PUNCT	punct	attendaient
attendaient	ADV	ROOT	attendaient
l'	DET	det	minute
effroyable	ADJ	amod	minute
minute	NOUN	obj	attendaient
,	PUNCT	punct	minute
pendant	ADP	case	laquelle
laquelle	PRON	obl:mod	fournaise
cette	DET	det	fournaise
fournaise	NOUN	acl:relcl	minute
les	DET	det	envelopperait
envelopperait	NOUN	nmod	fournaise
de	ADP	case	feux
ses	DET	det	feux
feux	NOUN	nmod	envelopperait
.	PUNCT	punct	attendaient
Mais	CCONJ	cc	entraînait
l'	DET	det	ouragan
ouragan	PROPN	nsubj	entraînait
qui	PRON	nsubj	entraînait
entraînait	VERB	ROOT	entraînait
l'	DET	det	Albatros
Albatros	PROPN	obj	entraînait
,	PUNCT	punct	entraînait
le	DET	det	sauva
sauva	NOUN	obj	entraînait
de	ADP	case	épouvantable
cette	DET	det	épouvantable
épouvantable	ADJ	nmod	sauva
catastrophe	NOUN	amod	épouvantable
.	PUNCT	punct	entraînait
Les	DET	det	flammes
flammes	NOUN	nsubj	passage
de	ADP	case	Erebus
l'	DET	det	Erebus
Erebus	PROPN	nmod	flammes
,	PUNCT	punct	flammes
couchées	VERB	acl	flammes
par	ADP	case	tempête
la	DET	det	tempête
tempête	NOUN	obl:agent	couchées
,	PUNCT	punct	passage
lui	PRON	iobj	passage
livrèrent	ADV	advmod	passage
passage	NOUN	ROOT	passage
.	PUNCT	punct	passage
Ce	PRON	nsubj	milieu
fut	AUX	cop	milieu
au	ADP	case	milieu
milieu	NOUN	ROOT	milieu
d'	ADP	case	grêle
une	DET	det	grêle
grêle	NOUN	nmod	milieu
de	ADP	case	substances
substances	NOUN	nmod	grêle
laviques	ADJ	amod	substances
,	PUNCT	punct	repoussées
repoussées	NOUN	conj	grêle
heureusement	ADV	advmod	milieu
par	ADP	case	action
l'	DET	det	action
action	NOUN	obl:agent	heureusement
centrifuge	ADJ	amod	action
des	ADP	case	hélices
hélices	NOUN	nmod	action
suspensives	ADJ	amod	hélices
,	PUNCT	punct	milieu
qu'	SCONJ	mark	franchit
il	PRON	nsubj	franchit
franchit	VERB	acl:relcl	milieu
ce	DET	det	cratère
cratère	NOUN	obj	franchit
en	ADP	case	pleine
pleine	NOUN	obl:mod	franchit
éruption	NOUN	obj	franchit
.	PUNCT	punct	milieu
Une	DET	det	heure
heure	NOUN	obl:mod	dérobait
après	ADP	advmod	heure
,	PUNCT	punct	dérobait
l'	DET	det	horizon
horizon	NOUN	nsubj	dérobait
dérobait	VERB	ROOT	dérobait
aux	ADP	case	regards
regards	NOUN	xcomp	dérobait
les	DET	det	torches
deux	NUM	nummod	torches
torches	NOUN	obj	regards
colossales	ADJ	amod	torches
qui	PRON	nsubj	éclairent
éclairent	VERB	acl:relcl	torches
les	DET	det	confins
confins	NOUN	obj	éclairent
du	ADP	case	monde
monde	NOUN	nmod	confins
pendant	ADP	case	nuit
la	DET	det	nuit
longue	ADJ	amod	nuit
nuit	NOUN	obl:mod	éclairent
du	ADP	case	pôle
pôle	NOUN	nmod	nuit
.	PUNCT	punct	dérobait
A	NOUN	case	heures
deux	NUM	nummod	heures
heures	NOUN	obl:mod	dépassée
du	ADP	case	matin
matin	NOUN	nmod	heures
,	PUNCT	punct	dépassée
l'	DET	det	île
île	NOUN	nsubj:pass	dépassée
Ballery	PROPN	flat:name	île
fut	AUX	aux:pass	dépassée
dépassée	VERB	ROOT	dépassée
à	ADP	case	extrémité
l'	DET	det	extrémité
extrémité	NOUN	obl:arg	dépassée
de	ADP	case	côte
la	DET	det	côte
côte	NOUN	nmod	extrémité
de	ADP	case	Découverte
la	DET	det	Découverte
Découverte	NOUN	nmod	côte
,	PUNCT	punct	dépassée
sans	ADP	mark	pût
qu'	SCONJ	mark	pût
on	PRON	nsubj	pût
pût	VERB	advcl	dépassée
la	DET	det	reconnaître
reconnaître	NOUN	xcomp	pût
,	PUNCT	punct	pût
puisqu'	SCONJ	mark	soudée
elle	PRON	nsubj:pass	soudée
était	AUX	aux:pass	soudée
soudée	VERB	advcl	pût
aux	ADP	case	terres
terres	NOUN	obl:arg	soudée
arctiques	ADJ	amod	terres
par	ADP	case	ciment
un	DET	det	ciment
ciment	NOUN	obl:mod	soudée
de	ADP	case	glace
glace	NOUN	nmod	ciment
.	PUNCT	punct	dépassée
Et	CCONJ	cc	à
alors	ADV	advmod	à
,	PUNCT	punct	à
à	ADP	ROOT	à
partir	VERB	fixed	à
du	ADP	case	cercle
cercle	NOUN	dep	à
polaire	ADJ	amod	cercle
que	SCONJ	mark	recoupa
l'	DET	det	Albatros
Albatros	PROPN	nsubj	recoupa
recoupa	VERB	dep	à
sur	ADP	case	cent
le	DET	det	cent
cent	NUM	obl:mod	recoupa
soixante-quinzième	ADJ	amod	méridien
méridien	NOUN	obj	recoupa
,	PUNCT	punct	recoupa
l'	DET	det	ouragan
ouragan	PROPN	obj	recoupa
l'	DET	det	emporta
emporta	PROPN	nmod	ouragan
au-dessus	ADV	advmod	ouragan
des	ADP	case	banquises
banquises	NOUN	dep	au-dessus
,	PUNCT	punct	ouragan
au-dessus	ADV	appos	ouragan
des	ADP	case	icebergs
icebergs	NOUN	dep	au-dessus
,	PUNCT	punct	ouragan
contre	ADP	case	lesquels
lesquels	PRON	obl:mod	risqua
il	PRON	expl:subj	risqua
risqua	VERB	acl:relcl	ouragan
cent	NUM	nummod	fois
fois	NOUN	obl:mod	risqua
d'	ADP	mark	brise
être	AUX	aux:pass	brise
brise	VERB	acl	fois
.	PUNCT	punct	à
Il	PRON	nsubj	était
n'	ADV	advmod	était
était	VERB	ROOT	était
plus	ADV	obj	était
dans	ADP	case	main
la	DET	det	main
main	NOUN	obl:arg	était
de	ADP	case	timonier
son	DET	det	timonier
timonier	NOUN	nmod	main
,	PUNCT	punct	était
mais	CCONJ	cc	main
dans	ADP	case	main
la	DET	det	main
main	NOUN	conj	était
de	ADP	case	Dieu
Dieu	PROPN	nmod	main
...	PUNCT	punct	était
Dieu	PROPN	nsubj	pilote
est	AUX	cop	pilote
un	DET	det	pilote
bon	ADJ	amod	pilote
pilote	NOUN	ROOT	pilote
.	PUNCT	punct	pilote
L'	DET	det	aéronef
aéronef	NOUN	nsubj	remontait
remontait	VERB	ROOT	remontait
alors	ADV	advmod	remontait
le	DET	det	méridien
méridien	NOUN	obj	remontait
de	ADP	case	Paris
Paris	PROPN	nmod	méridien
,	PUNCT	punct	méridien
qui	PRON	nsubj	fait
fait	VERB	acl:relcl	méridien
un	DET	det	angle
angle	NOUN	obj	fait
de	ADP	case	degrés
cent	NUM	nummod	degrés
cinq	NUM	nummod	degrés
degrés	NOUN	acl	angle
avec	ADP	case	celui
celui	PRON	obl:arg	fait
qu'	PRON	obj	suivi
il	PRON	nsubj	suivi
avait	AUX	aux:tense	suivi
suivi	VERB	acl:relcl	celui
pour	ADP	mark	franchir
franchir	VERB	advcl	suivi
le	DET	det	cercle
cercle	NOUN	obj	franchir
du	ADP	case	monde
monde	NOUN	nmod	cercle
antarctique	ADJ	amod	monde
.	PUNCT	punct	remontait
Enfin	ADV	ROOT	Enfin
,	PUNCT	punct	indiqua
au-delà	ADV	advmod	indiqua
du	ADP	case	soixantième
soixantième	NOUN	dep	au-delà
parallèle	NOUN	amod	soixantième
,	PUNCT	punct	indiqua
l'	DET	det	ouragan
ouragan	PROPN	nsubj	indiqua
indiqua	NOUN	conj	Enfin
une	DET	det	tendance
tendance	NOUN	obj	indiqua
à	ADP	mark	casser
se	PRON	expl:comp	casser
casser	VERB	acl	indiqua
.	PUNCT	ROOT	.
Sa	DET	det	violence
violence	NOUN	nsubj	diminua
diminua	VERB	ROOT	diminua
très	ADV	advmod	sensiblement
sensiblement	ADV	advmod	diminua
.	PUNCT	punct	diminua
L'	DET	det	Albatros
Albatros	PROPN	nsubj	commença
commença	VERB	ROOT	commença
à	ADP	mark	redevenir
redevenir	VERB	xcomp	commença
maître	NOUN	obj	redevenir
de	ADP	case	lui-même
lui-même	PRON	dep	maître
.	PUNCT	punct	commença
Puis	CCONJ	cc	ce
ce	PRON	ROOT	ce
qui	PRON	nsubj	soulagement
fut	AUX	cop	soulagement
un	DET	det	soulagement
soulagement	NOUN	acl:relcl	ce
véritable	ADJ	amod	soulagement
--	PUNCT	nsubj	rentra
il	PRON	nsubj	rentra
rentra	VERB	ROOT	rentra
dans	ADP	case	régions
les	DET	det	régions
régions	NOUN	obl:arg	rentra
éclairées	ADJ	amod	régions
du	ADP	case	globe
globe	NOUN	nmod	régions
,	PUNCT	punct	rentra
et	CCONJ	dep	rentra
le	DET	det	jour
jour	NOUN	dep	et
reparut	ADJ	amod	jour
vers	ADP	case	heures
les	DET	det	heures
huit	NUM	nummod	heures
heures	NOUN	obl:mod	et
du	ADP	case	matin
matin	NOUN	nmod	heures
.	PUNCT	punct	rentra
Robur	PROPN	ROOT	Robur
et	CCONJ	cc	siens
les	DET	det	siens
siens	NOUN	conj	Robur
,	PUNCT	punct	Robur
après	ADP	mark	échappé
avoir	AUX	aux:tense	échappé
échappé	NOUN	obl:mod	délivrés
au	ADP	case	cyclone
cyclone	NOUN	obl:mod	échappé
du	ADP	case	Cap
Cap	NOUN	nmod	cyclone
Horn	PROPN	flat:name	Cap
,	PUNCT	punct	échappé
étaient	AUX	aux:pass	délivrés
délivrés	VERB	ROOT	délivrés
de	ADP	case	ouragan
l'	DET	det	ouragan
ouragan	PROPN	obl:arg	délivrés
.	PUNCT	punct	délivrés
Ils	PRON	nsubj:pass	ramenés
avaient	AUX	aux:tense	ramenés
été	AUX	aux:pass	ramenés
ramenés	VERB	ROOT	ramenés
vers	ADP	case	Pacifique
le	DET	det	Pacifique
Pacifique	PROPN	obl:arg	ramenés
par	ADP	punct	Pacifique
-	NOUN	nmod	Pacifique
dessus	NOUN	nmod	Pacifique
toute	ADJ	amod	région
la	DET	det	région
région	NOUN	nmod	dessus
polaire	ADJ	amod	région
,	PUNCT	punct	ramenés
après	ADP	mark	franchi
avoir	AUX	aux:tense	franchi
franchi	VERB	advcl	ramenés
sept	NUM	dep	franchi
mille	NUM	nummod	kilomètres
kilomètres	NOUN	obj	franchi
en	ADP	case	heures
dix-neuf	ADV	fixed	en
heures	NOUN	nmod	franchi
--	PUNCT	nsubj	lieue
soit	CCONJ	cc	lieue
plus	ADV	advmod	une
d'	ADP	fixed	plus
une	DET	det	lieue
lieue	NOUN	ccomp	franchi
à	ADP	case	minute
la	DET	det	minute
minute	NOUN	nmod	lieue
--vitesse	VERB	cop	double
presque	ADV	advmod	double
double	ADJ	amod	minute
de	ADP	case	celle
celle	PRON	nmod	minute
que	PRON	obj	pouvait
pouvait	VERB	acl:relcl	celle
obtenir	VERB	xcomp	pouvait
l'	DET	det	Albatros
Albatros	PROPN	obj	obtenir
sous	ADP	case	action
l'	DET	det	action
action	NOUN	obl:mod	obtenir
de	ADP	case	propulseurs
ses	DET	det	propulseurs
propulseurs	NOUN	nmod	action
dans	ADP	case	circonstances
les	DET	det	circonstances
circonstances	NOUN	obl:mod	obtenir
ordinaires	ADJ	amod	circonstances
.	PUNCT	punct	ramenés
Mais	CCONJ	cc	savait
Robur	PROPN	nsubj	savait
ne	ADV	advmod	savait
savait	VERB	ROOT	savait
plus	ADV	advmod	savait
où	PRON	iobj	trouvait
il	PRON	nsubj	trouvait
se	PRON	expl:comp	trouvait
trouvait	VERB	ccomp	savait
alors	ADV	advmod	trouvait
,	PUNCT	punct	savait
par	ADP	case	suite
suite	NOUN	obl:mod	savait
de	ADP	case	affolement
cet	DET	det	affolement
affolement	NOUN	nmod	suite
de	ADP	case	aiguille
l'	DET	det	aiguille
aiguille	NOUN	nmod	affolement
aimantée	VERB	acl	aiguille
dans	ADP	case	voisinage
le	DET	det	voisinage
voisinage	NOUN	obl:arg	aimantée
du	ADP	case	pôle
pôle	NOUN	nmod	voisinage
magnétique	ADJ	amod	pôle
.	PUNCT	punct	savait
Il	PRON	expl:subj	fallait
fallait	VERB	ROOT	fallait
attendre	VERB	xcomp	fallait
que	SCONJ	mark	montrât
le	DET	det	soleil
soleil	NOUN	nsubj	montrât
se	PRON	expl:comp	montrât
montrât	VERB	ccomp	attendre
dans	ADP	case	conditions
des	DET	det	conditions
conditions	NOUN	obl:mod	montrât
convenables	ADJ	amod	conditions
pour	ADP	mark	faire
faire	VERB	advcl	montrât
une	DET	det	observation
observation	NOUN	obj	faire
.	PUNCT	punct	fallait
Malheureusement	ADV	ROOT	Malheureusement
de	ADP	det	nuages
gros	ADJ	amod	nuages
nuages	NOUN	nmod	Malheureusement
chargeaient	VERB	acl	nuages
le	DET	det	ciel
ciel	NOUN	obj	chargeaient
,	PUNCT	punct	Malheureusement
ce	DET	det	jour
jour	NOUN	dep	Malheureusement
-là	ADV	dep	jour
,	PUNCT	punct	Malheureusement
et	CCONJ	cc	parut
le	DET	det	soleil
soleil	NOUN	nsubj	parut
ne	ADV	advmod	parut
parut	VERB	conj	Malheureusement
pas	ADV	advmod	parut
.	PUNCT	punct	Malheureusement
Ce	PRON	nsubj	désappointement
fut	AUX	cop	désappointement
un	DET	det	désappointement
désappointement	NOUN	ROOT	désappointement
d'	ADP	advmod	sensible
autant	ADV	fixed	d'
plus	ADV	advmod	sensible
sensible	ADJ	amod	désappointement
que	SCONJ	mark	subi
les	DET	det	hélices
deux	NUM	nummod	hélices
hélices	NOUN	nsubj	subi
propulsives	ADJ	amod	hélices
avaient	AUX	aux:tense	subi
subi	VERB	ccomp	sensible
certaines	DET	det	avaries
avaries	NOUN	obj	subi
pendant	ADP	case	tourmente
la	DET	det	tourmente
tourmente	NOUN	obl:mod	subi
.	PUNCT	punct	désappointement
Robur	PROPN	nsubj	contrarié
,	PUNCT	punct	contrarié
très	ADV	advmod	contrarié
contrarié	ADJ	advcl	marcher
de	ADP	case	accident
cet	DET	det	accident
accident	NOUN	obj	contrarié
,	PUNCT	punct	marcher
ne	ADV	advmod	marcher
put	PRON	iobj	marcher
marcher	VERB	ROOT	marcher
,	PUNCT	punct	marcher
pendant	ADP	case	journée
toute	ADJ	amod	journée
cette	DET	det	journée
journée	NOUN	obl:mod	marcher
,	PUNCT	punct	marcher
qu'	SCONJ	advmod	vitesse
à	ADP	case	vitesse
une	DET	det	vitesse
vitesse	NOUN	ccomp	marcher
relativement	ADV	advmod	modérée
modérée	ADJ	amod	vitesse
.	PUNCT	punct	marcher
Lorsqu'	SCONJ	mark	passa
il	PRON	nsubj	passa
passa	VERB	advcl	fit
au-dessus	ADV	advmod	passa
des	ADP	case	antipodes
antipodes	NOUN	obl:arg	passa
de	ADP	case	Paris
Paris	PROPN	nmod	antipodes
,	PUNCT	punct	fit
il	PRON	expl:subj	fit
ne	ADV	advmod	fit
le	PRON	expl:comp	fit
fit	NOUN	ROOT	fit
qu'	SCONJ	mark	raison
à	ADP	case	raison
raison	NOUN	punct	fit
de	ADP	case	lieues
six	NUM	nummod	lieues
lieues	NOUN	nmod	raison
à	ADP	case	heure
l'	DET	det	heure
heure	NOUN	nmod	lieues
.	PUNCT	punct	fit
Il	PRON	expl:subj	fallait
fallait	VERB	ROOT	fallait
d'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	fallait
prendre	VERB	xcomp	fallait
garde	NOUN	obj	prendre
d'	ADP	mark	aggraver
aggraver	VERB	acl	garde
les	DET	det	avaries
avaries	NOUN	obj	aggraver
.	PUNCT	punct	fallait
Si	SCONJ	mark	mis
ses	DET	det	propulseurs
deux	NUM	nummod	propulseurs
propulseurs	ADJ	nsubj:pass	mis
eussent	VERB	aux:pass	mis
été	AUX	aux:pass	mis
mis	VERB	advcl	compromise
hors	ADP	case	état
