Text	POS	Dep	Head
-ce	PRON	fixed	était
pour	ADP	mark	faire
faire	VERB	xcomp	était
quelques	DET	det	échanges
échanges	NOUN	obj	faire
?	PUNCT	ROOT	?
Dans	ADP	case	doute
le	DET	det	doute
doute	NOUN	obl:mod	imprudent
,	PUNCT	punct	imprudent
il	PRON	nsubj:pass	imprudent
aurait	AUX	aux:tense	imprudent
été	AUX	aux:pass	imprudent
imprudent	VERB	ROOT	imprudent
de	ADP	mark	arrêter
s'	PRON	expl:comp	arrêter
arrêter	VERB	xcomp	imprudent
.	PUNCT	punct	imprudent
Aussi	ADV	advmod	laissées
,	PUNCT	punct	laissées
la	DET	det	chaloupe
chaloupe	NOUN	nsubj:pass	laissées
,	PUNCT	punct	laissées
les	DET	det	voiles
voiles	NOUN	nsubj	laissées
gonflées	VERB	acl	voiles
par	ADP	case	vent
un	DET	det	vent
bon	ADJ	amod	vent
vent	ADV	obl:agent	gonflées
,	PUNCT	punct	laissées
les	DET	obj	laissées
eut	AUX	aux:tense	laissées
bientôt	ADV	advmod	laissées
laissées	VERB	ROOT	laissées
loin	ADV	advmod	laissées
derrière	ADP	case	elle
elle	PRON	obl:mod	laissées
.	PUNCT	punct	laissées
  	SPACE	ROOT	  
Le	DET	det	9
9	NUM	ROOT	9
mai	NOUN	nmod	9
,	PUNCT	punct	9
un	DET	det	orage
orage	NOUN	dep	,
épouvantable	ADJ	amod	orage
éclata	ADJ	amod	orage
.	PUNCT	punct	9
Le	DET	det	tonnerre
tonnerre	NOUN	nsubj	succédaient
,	PUNCT	punct	succédaient
les	DET	det	éclairs
éclairs	NOUN	nsubj	succédaient
se	PRON	expl:comp	succédaient
succédaient	VERB	ROOT	succédaient
sans	ADP	case	interruption
interruption	NOUN	obl:arg	succédaient
.	PUNCT	punct	succédaient
La	DET	det	pluie
pluie	NOUN	nsubj	tombait
tombait	VERB	ROOT	tombait
avec	ADP	case	force
une	DET	det	force
force	NOUN	obl:mod	tombait
dont	PRON	nmod	violents
les	DET	det	violents
plus	ADV	advmod	violents
violents	ADJ	acl:relcl	force
orages	ADJ	amod	violents
de	ADP	case	climats
nos	DET	det	climats
climats	NOUN	nmod	violents
ne	ADV	advmod	peuvent
peuvent	VERB	conj	tombait
donner	VERB	xcomp	peuvent
une	DET	det	idée
idée	NOUN	obj	donner
.	PUNCT	punct	tombait
Il	PRON	expl:subj	impossible
était	AUX	cop	impossible
impossible	ADJ	ROOT	impossible
de	ADP	mark	sécher
faire	AUX	dep	sécher
sécher	VERB	xcomp	impossible
les	DET	det	vêtements
vêtements	NOUN	obj	sécher
.	PUNCT	punct	impossible
Bligh	PROPN	ROOT	Bligh
,	PUNCT	punct	eut
alors	ADV	advmod	eut
,	PUNCT	punct	eut
eut	VERB	conj	Bligh
l'	DET	det	idée
idée	NOUN	obj	eut
de	ADP	mark	tremper
les	PRON	obj	tremper
tremper	VERB	xcomp	eut
dans	ADP	case	eau
l'	DET	det	eau
eau	NOUN	obl:arg	tremper
de	ADP	mark	mer
mer	VERB	nmod	eau
et	CCONJ	cc	imprégner
de	ADP	case	imprégner
les	PRON	det	imprégner
imprégner	VERB	conj	eau
de	ADP	case	sel
sel	PRON	dep	imprégner
,	PUNCT	punct	eut
afin	ADV	advmod	eut
de	ADP	case	ramener
ramener	VERB	obl:arg	afin
à	ADP	case	peau
la	DET	det	peau
peau	NOUN	obl:mod	ramener
un	DET	advmod	chaleur
peu	ADV	fixed	un
de	ADP	case	chaleur
la	DET	det	chaleur
chaleur	NOUN	nmod	peau
enlevée	VERB	acl	chaleur
par	ADP	case	pluie
la	DET	det	pluie
pluie	NOUN	obl:agent	enlevée
.	PUNCT	punct	Bligh
Toutefois	ADV	advmod	torrentielles
,	PUNCT	punct	torrentielles
ces	DET	det	pluies
pluies	NOUN	nsubj	torrentielles
torrentielles	ADJ	ROOT	torrentielles
,	PUNCT	punct	torrentielles
qui	PRON	nsubj	causèrent
causèrent	VERB	acl:relcl	torrentielles
tant	ADV	advmod	causèrent
de	ADP	case	souffrances
souffrances	NOUN	obl:arg	tant
au	ADP	case	capitaine
capitaine	NOUN	obl:arg	causèrent
et	CCONJ	cc	compagnons
à	ADP	case	compagnons
ses	DET	det	compagnons
compagnons	NOUN	conj	capitaine
,	PUNCT	punct	torrentielles
leur	DET	det	épargnèrent
épargnèrent	NOUN	dep	,
d'	ADP	case	tortures
autres	ADJ	amod	tortures
tortures	NOUN	nmod	épargnèrent
encore	ADV	advmod	horribles
plus	ADV	advmod	horribles
horribles	ADJ	amod	tortures
,	PUNCT	punct	tortures
les	DET	det	tortures
tortures	NOUN	conj	épargnèrent
de	ADP	case	soif
la	DET	det	soif
soif	NOUN	nmod	tortures
,	PUNCT	punct	tortures
qu'	SCONJ	advmod	insoutenable
une	DET	det	insoutenable
insoutenable	ADJ	acl:relcl	tortures
chaleur	NOUN	amod	insoutenable
eût	ADV	advmod	provoquées
bientôt	ADV	advmod	provoquées
provoquées	VERB	acl	insoutenable
.	PUNCT	punct	torrentielles
  	SPACE	ROOT	  
Le	DET	det	17
17	NUM	ROOT	17
mai	NOUN	nmod	17
,	PUNCT	punct	17
au	ADP	case	matin
matin	NOUN	nmod	17
,	PUNCT	punct	unanimes
à	ADP	case	suite
la	DET	det	suite
suite	NOUN	obl:mod	unanimes
d'	ADP	case	orage
un	DET	det	orage
orage	NOUN	nmod	suite
terrible	ADJ	amod	orage
,	PUNCT	punct	unanimes
les	DET	det	plaintes
plaintes	NOUN	nsubj	unanimes
devinrent	ADV	advmod	unanimes
unanimes	ADJ	conj	17
:	PUNCT	punct	17
  	SPACE	ROOT	  
"	PUNCT	punct	aurons
Jamais	ADV	advmod	aurons
nous	PRON	nsubj	aurons
n'	ADV	advmod	aurons
aurons	VERB	ROOT	aurons
la	DET	det	force
force	NOUN	obj	aurons
d'	ADP	mark	atteindre
atteindre	VERB	acl	force
la	DET	det	Nouvelle
Nouvelle	PROPN	obj	atteindre
-	PROPN	obl:mod	atteindre
Hollande	PROPN	obl:mod	atteindre
,	PUNCT	punct	aurons
s'	PRON	expl:comp	malheureux
écrièrent	AUX	cop	malheureux
les	DET	det	malheureux
malheureux	NOUN	obl:mod	aurons
.	PUNCT	punct	aurons
Transpercés	VERB	ROOT	Transpercés
par	ADP	case	pluie
la	DET	det	pluie
pluie	NOUN	obl:agent	Transpercés
,	PUNCT	punct	épuisés
épuisés	VERB	conj	Transpercés
de	ADP	case	fatigue
fatigue	NOUN	obl:arg	épuisés
,	PUNCT	punct	aurons
n'	ADV	advmod	aurons
aurons	VERB	ROOT	aurons
-nous	PRON	punct	aurons
jamais	ADV	advmod	aurons
 	SPACE	ROOT	 
un	DET	det	moment
moment	NOUN	ROOT	moment
de	ADP	case	repos
repos	NOUN	nmod	moment
!	PUNCT	punct	moment
A	NOUN	advmod	augmenterez
demi	NOUN	amod	A
morts	NOUN	conj	A
de	ADP	case	faim
faim	NOUN	nmod	morts
,	PUNCT	punct	augmenterez
n'	ADV	advmod	augmenterez
augmenterez	VERB	ROOT	augmenterez
-vous	PRON	dep	augmenterez
pas	ADV	advmod	augmenterez
nos	DET	det	rations
rations	NOUN	obj	augmenterez
,	PUNCT	punct	augmenterez
capitaine	NOUN	obl:mod	augmenterez
?	PUNCT	punct	augmenterez
Peu	ADV	advmod	importe
importe	VERB	ROOT	importe
que	SCONJ	mark	épuisent
nos	DET	det	vivres
vivres	NOUN	nsubj	épuisent
s'	PRON	expl:comp	épuisent
épuisent	VERB	ccomp	importe
!	PUNCT	punct	importe
Nous	PRON	nsubj	trouverons
trouverons	VERB	ROOT	trouverons
facilement	ADV	advmod	trouverons
à	ADP	case	remplacer
les	DET	det	remplacer
remplacer	VERB	obl:arg	trouverons
en	ADP	mark	arrivant
arrivant	VERB	acl	remplacer
à	ADP	case	Nouvelle
la	DET	det	Nouvelle
Nouvelle	PROPN	obl:arg	arrivant
-	PROPN	obl:mod	arrivant
Hollande	PROPN	obl:mod	arrivant
!	PUNCT	punct	trouverons
  	SPACE	ROOT	  
--	PUNCT	nsubj	refuse
Je	PRON	nsubj	refuse
refuse	VERB	ROOT	refuse
,	PUNCT	punct	répondit
répondit	VERB	xcomp	refuse
Bligh	PROPN	nsubj	répondit
.	PUNCT	punct	refuse
Ce	PRON	nsubj:pass	agir
serait	AUX	aux:pass	agir
agir	VERB	ROOT	agir
comme	ADP	case	fous
des	DET	det	fous
fous	NOUN	obl:mod	agir
.	PUNCT	punct	agir
Comment	ADV	ROOT	Comment
!	PUNCT	punct	Comment
nous	PRON	nsubj	franchi
n'	ADV	advmod	franchi
avons	AUX	aux:tense	franchi
franchi	VERB	ROOT	franchi
que	SCONJ	mark	découragés
la	DET	det	moitié
moitié	NOUN	dep	que
de	ADP	case	distance
la	DET	det	distance
distance	NOUN	nmod	moitié
qui	PRON	nsubj	sépare
nous	PRON	iobj	sépare
sépare	VERB	acl:relcl	moitié
de	ADP	case	Australie
l'	DET	det	Australie
Australie	PROPN	obl:arg	sépare
,	PUNCT	punct	moitié
et	CCONJ	cc	découragés
vous	PRON	nsubj	découragés
êtes	AUX	cop	découragés
déjà	ADV	advmod	découragés
découragés	ADJ	ccomp	franchi
!	PUNCT	punct	franchi
Croyez	PROPN	advmod	pouvoir
-vous	PROPN	dep	Croyez
,	PUNCT	punct	Croyez
d'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	Croyez
,	PUNCT	punct	pouvoir
pouvoir	VERB	ROOT	pouvoir
trouver	VERB	xcomp	pouvoir
facilement	ADV	advmod	trouver
des	ADP	case	vivres
vivres	NOUN	obl:arg	trouver
sur	ADP	case	côte
la	DET	det	côte
côte	NOUN	nmod	vivres
de	ADP	case	Nouvelle
la	DET	det	Nouvelle
Nouvelle	PROPN	nmod	côte
-	PROPN	nmod	côte
Hollande	PROPN	nmod	côte
!	PUNCT	punct	pouvoir
Vous	PRON	nsubj	connaissez
ne	ADV	advmod	connaissez
connaissez	VERB	ROOT	connaissez
donc	ADV	advmod	connaissez
pas	ADV	advmod	connaissez
le	DET	det	pays
pays	NOUN	obj	connaissez
et	CCONJ	cc	habitants
ses	DET	det	habitants
habitants	NOUN	conj	pays
!	PUNCT	punct	connaissez
"	PUNCT	ROOT	"
  	SPACE	ROOT	  
Et	CCONJ	cc	Bligh
Bligh	PROPN	nsubj	mit
se	PRON	expl:pass	mit
mit	VERB	ROOT	mit
à	ADP	mark	peindre
peindre	VERB	xcomp	mit
à	ADP	case	traits
grands	ADJ	amod	traits
traits	NOUN	obl:arg	peindre
la	DET	det	nature
nature	NOUN	nmod	traits
du	ADP	case	sol
sol	NOUN	nmod	nature
,	PUNCT	punct	traits
les	DET	det	moeurs
moeurs	NOUN	appos	traits
des	ADP	case	indigènes
indigènes	NOUN	nmod	moeurs
,	PUNCT	punct	moeurs
le	DET	det	peu
peu	ADV	nmod	moeurs
de	ADP	case	fonds
fonds	NOUN	obl:arg	peu
qu'	PRON	obj	fallait
il	PRON	expl:subj	fallait
fallait	VERB	acl:relcl	fonds
faire	VERB	advcl	appris
sur	ADP	case	accueil
leur	DET	det	accueil
accueil	NOUN	obl:mod	faire
,	PUNCT	punct	faire
toutes	DET	det	choses
choses	NOUN	nsubj	appris
que	SCONJ	mark	voyage
son	DET	det	voyage
voyage	NOUN	nsubj	appris
avec	ADP	case	capitaine
le	DET	det	capitaine
capitaine	NOUN	nmod	voyage
Cook	PROPN	appos	capitaine
lui	PRON	iobj	appris
avait	AUX	aux:tense	appris
appris	VERB	advcl	fallait
à	ADP	mark	connaître
connaître	VERB	xcomp	appris
.	PUNCT	punct	mit
Pour	ADP	case	fois
cette	DET	det	fois
fois	NOUN	obl:mod	compagnons
encore	ADV	advmod	fois
,	PUNCT	punct	compagnons
ses	DET	det	infortunés
infortunés	NOUN	nsubj	compagnons
compagnons	NOUN	nsubj	écoutèrent
l'	PRON	expl:comp	écoutèrent
écoutèrent	NOUN	ROOT	écoutèrent
et	CCONJ	cc	turent
se	PRON	expl:comp	turent
turent	VERB	conj	écoutèrent
.	PUNCT	punct	écoutèrent
  	SPACE	ROOT	  
Les	DET	det	jours
quinze	NUM	nummod	jours
jours	NOUN	nsubj:pass	égayés
suivants	ADJ	amod	jours
furent	AUX	aux:pass	égayés
égayés	VERB	ROOT	égayés
par	ADP	case	soleil
un	DET	det	soleil
clair	ADJ	amod	soleil
soleil	NOUN	obl:agent	égayés
,	PUNCT	punct	égayés
qui	PRON	nsubj	permit
permit	VERB	advcl	égayés
de	ADP	mark	sécher
sécher	VERB	xcomp	permit
les	DET	det	vêtements
vêtements	NOUN	obj	sécher
.	PUNCT	punct	égayés
Le	DET	det	27
27	NUM	nsubj:pass	franchis
,	PUNCT	punct	franchis
furent	AUX	aux:pass	franchis
franchis	VERB	ROOT	franchis
les	DET	det	brisants
brisants	NOUN	obj	franchis
qui	PRON	nsubj	bordent
bordent	VERB	acl:relcl	brisants
la	DET	det	côte
côte	NOUN	obj	bordent
orientale	ADJ	amod	côte
de	ADP	case	Nouvelle
la	DET	det	Nouvelle
Nouvelle	PROPN	nmod	côte
Hollande	PROPN	nmod	Nouvelle
.	PUNCT	punct	franchis
La	DET	det	mer
mer	PRON	dep	calme
était	AUX	aux:pass	calme
calme	PROPN	ROOT	calme
derrière	ADP	case	ceinture
cette	DET	det	ceinture
ceinture	NOUN	nmod	calme
madréporique	ADJ	amod	ceinture
,	PUNCT	punct	calme
et	CCONJ	cc	groupes
quelques	DET	det	groupes
groupes	NOUN	conj	calme
d'	ADP	case	îles
îles	NOUN	nmod	groupes
,	PUNCT	punct	groupes
à	ADP	case	végétation
la	DET	det	végétation
végétation	NOUN	obl:mod	réjouissaient
exotique	ADJ	amod	végétation
,	PUNCT	punct	réjouissaient
réjouissaient	VERB	acl:relcl	groupes
les	DET	det	regards
regards	NOUN	obj	réjouissaient
.	PUNCT	punct	calme
  	SPACE	ROOT	  
On	PRON	nsubj	débarqua
débarqua	VERB	ROOT	débarqua
en	ADP	advmod	débarqua
ne	ADV	fixed	en
s'	PRON	expl:comp	avançant
avançant	VERB	xcomp	débarqua
qu'	SCONJ	mark	précaution
avec	ADP	case	précaution
précaution	NOUN	obl:arg	avançant
.	PUNCT	punct	débarqua
On	PRON	nsubj	trouva
ne	ADV	advmod	trouva
trouva	VERB	ROOT	trouva
d'	DET	det	traces
autres	ADJ	amod	traces
traces	NOUN	obj	trouva
du	ADP	case	sèjour
sèjour	NOUN	nmod	traces
des	ADP	case	naturels
naturels	NOUN	nmod	sèjour
que	SCONJ	mark	places
d'	DET	det	places
anciennes	ADJ	amod	places
places	NOUN	nmod	naturels
à	ADP	case	feu
feu	NOUN	nmod	naturels
.	PUNCT	punct	trouva
Il	PRON	expl:subj	possible
était	AUX	cop	possible
donc	ADV	advmod	possible
possible	ADJ	ROOT	possible
de	ADP	mark	passer
passer	VERB	dep	possible
une	DET	det	nuit
bonne	ADJ	amod	nuit
nuit	NOUN	obj	passer
à	ADP	case	terre
terre	NOUN	nmod	nuit
.	PUNCT	punct	possible
  	SPACE	ROOT	  
Mais	CCONJ	cc	fallait
il	PRON	expl:subj	fallait
fallait	VERB	ROOT	fallait
manger	VERB	xcomp	fallait
.	PUNCT	punct	fallait
Par	ADP	case	bonheur
bonheur	NOUN	ROOT	bonheur
,	PUNCT	punct	bonheur
un	PRON	nmod	bonheur
des	ADP	case	matelots
matelots	NOUN	nmod	un
découvrit	VERB	acl	matelots
un	DET	det	banc
banc	NOUN	obj	découvrit
d'	ADP	case	huîtres
huîtres	NOUN	nmod	banc
.	PUNCT	punct	bonheur
Ce	PRON	nsubj	régal
fut	AUX	cop	régal
un	DET	det	régal
véritable	ADJ	amod	régal
régal	ADJ	ROOT	régal
.	PUNCT	punct	régal
  	SPACE	ROOT	  
Le	DET	det	lendemain
lendemain	NOUN	ROOT	lendemain
,	PUNCT	punct	Bligh
Bligh	PROPN	nsubj	trouva
trouva	VERB	ROOT	trouva
dans	ADP	case	chaloupe
la	DET	det	chaloupe
chaloupe	NOUN	obl:mod	trouva
un	DET	det	verre
verre	NOUN	nmod	chaloupe
grossissant	ADJ	amod	verre
,	PUNCT	punct	chaloupe
un	DET	det	briquet
briquet	NOUN	appos	chaloupe
et	CCONJ	cc	soufre
du	ADP	case	soufre
soufre	NOUN	conj	briquet
.	PUNCT	punct	trouva
Il	PRON	nsubj	fut
fut	AUX	ROOT	fut
donc	ADV	advmod	fut
à	ADP	case	même
même	ADV	obl:mod	procurer
de	ADP	mark	procurer
se	PRON	expl:comp	procurer
procurer	VERB	xcomp	fut
du	ADP	case	feu
feu	NOUN	obl:arg	procurer
pour	ADP	mark	faire
faire	AUX	advcl	procurer
cuire	VERB	xcomp	faire
le	DET	det	gibier
gibier	NOUN	obj	cuire
ou	CCONJ	cc	poisson
le	DET	det	poisson
poisson	NOUN	conj	gibier
.	PUNCT	punct	fut
  	SPACE	ROOT	  
Bligh	PROPN	nsubj	eut
eut	VERB	ROOT	eut
alors	ADV	advmod	eut
la	DET	det	pensée
pensée	NOUN	obj	eut
de	ADP	mark	diviser
diviser	VERB	acl	pensée
son	DET	det	équipage
équipage	NOUN	obj	diviser
en	ADP	case	trois
trois	NUM	nummod	escouades
escouades	NOUN	nmod	équipage
:	PUNCT	punct	escouades
l'	DET	det	devait
une	DET	obj	devait
devait	VERB	obj	diviser
tout	ADV	advmod	mettre
mettre	VERB	xcomp	devait
en	ADP	case	ordre
ordre	NOUN	obl:mod	mettre
dans	ADP	case	embarcation
l'	DET	det	embarcation
embarcation	NOUN	nmod	ordre
;	PUNCT	punct	eut
les	DET	det	autres
deux	NUM	nummod	autres
autres	ADJ	ROOT	autres
,	PUNCT	punct	autres
aller	VERB	acl	autres
à	ADP	case	recherche
la	DET	det	recherche
recherche	NOUN	obl:arg	aller
des	ADP	case	vivres
vivres	NOUN	nmod	recherche
.	PUNCT	punct	autres
Mais	CCONJ	cc	plaignirent
plusieurs	DET	det	hommes
hommes	NOUN	nsubj	plaignirent
se	PRON	expl:comp	plaignirent
plaignirent	VERB	ROOT	plaignirent
avec	ADP	case	amertume
amertume	ADV	obl:arg	plaignirent
,	PUNCT	punct	plaignirent
déclarant	VERB	advcl	plaignirent
qu'	SCONJ	mark	aimaient
ils	PRON	nsubj	aimaient
aimaient	VERB	ccomp	déclarant
mieux	ADV	advmod	aimaient
se	PRON	expl:comp	passer
passer	VERB	xcomp	aimaient
de	ADP	mark	dîner
dîner	VERB	xcomp	passer
que	SCONJ	mark	aventurer
de	ADP	mark	aventurer
s'	PRON	expl:comp	aventurer
aventurer	VERB	acl	dîner
dans	ADP	case	pays
le	DET	det	pays
pays	NOUN	obl:arg	aventurer
.	PUNCT	punct	plaignirent
  	SPACE	ROOT	  
L'	DET	det	un
un	PRON	nsubj	alla
d'	ADP	case	eux
eux	PRON	nmod	un
,	PUNCT	punct	un
plus	ADV	advmod	violent
violent	VERB	amod	un
ou	CCONJ	cc	énervé
plus	ADV	advmod	énervé
énervé	VERB	conj	violent
que	SCONJ	mark	camarades
ses	DET	det	camarades
camarades	NOUN	dep	énervé
,	PUNCT	punct	un
alla	VERB	ROOT	alla
même	ADV	advmod	alla
jusqu'	ADP	mark	dire
à	ADP	mark	dire
dire	VERB	xcomp	alla
au	ADP	case	capitaine
capitaine	NOUN	obl:arg	dire
:	PUNCT	punct	alla
  	SPACE	ROOT	  
"	PUNCT	ROOT	"
Un	DET	det	homme
homme	NOUN	ROOT	homme
en	ADP	case	vaut
vaut	NOUN	nmod	homme
un	DET	det	autre
autre	NOUN	appos	homme
,	PUNCT	punct	homme
et	CCONJ	cc	vois
je	PRON	nsubj	vois
ne	ADV	advmod	vois
vois	VERB	conj	homme
pas	ADV	advmod	vois
pourquoi	ADV	advmod	vois
vous	PRON	nsubj	resteriez
resteriez	VERB	xcomp	vois
toujours	ADV	advmod	resteriez
à	ADP	mark	reposer
vous	PRON	iobj	reposer
reposer	VERB	xcomp	resteriez
!	PUNCT	punct	homme
Si	SCONJ	mark	avez
vous	PRON	nsubj	avez
avez	VERB	advcl	allez
faim	NOUN	obj	avez
,	PUNCT	punct	allez
allez	VERB	ROOT	allez
chercher	VERB	xcomp	allez
de	ADP	case	quoi
quoi	PRON	dep	manger
manger	VERB	ccomp	chercher
!	PUNCT	punct	allez
Pour	ADP	case	ce
ce	PRON	obl:mod	remplacerai
que	PRON	obj	faites
vous	PRON	nsubj	faites
faites	ADJ	acl:relcl	ce
ici	ADV	advmod	faites
,	PUNCT	punct	remplacerai
je	PRON	nsubj	remplacerai
vous	PRON	iobj	remplacerai
remplacerai	VERB	ROOT	remplacerai
bien	ADV	advmod	remplacerai
!	PUNCT	punct	remplacerai
"	PUNCT	ROOT	"
  	SPACE	ROOT	  
Bligh	PROPN	ROOT	Bligh
,	PUNCT	punct	Bligh
comprenant	VERB	acl	Bligh
que	SCONJ	mark	devait
cet	DET	det	esprit
esprit	NOUN	nsubj	devait
de	ADP	case	mutinerie
mutinerie	NOUN	nmod	esprit
devait	VERB	ccomp	comprenant
être	AUX	aux:pass	enrayé
enrayé	VERB	xcomp	devait
sur-le-champ	NOUN	nsubj	devait
,	PUNCT	punct	devait
saisit	VERB	advcl	devait
un	DET	det	coutelas
coutelas	NOUN	nmod	saisit
,	PUNCT	punct	devait
et	CCONJ	cc	jetant
,	PUNCT	punct	jetant
en	ADP	mark	jetant
jetant	VERB	conj	devait
un	DET	det	pieds
autre	ADJ	amod	un
aux	ADP	case	pieds
pieds	NOUN	obj	jetant
du	ADP	case	rebelle
rebelle	PROPN	nmod	pieds
,	PUNCT	punct	cria
il	PRON	nsubj	cria
lui	PRON	iobj	cria
cria	ADJ	ROOT	cria
  	SPACE	ROOT	  
"	PUNCT	punct	Défends
Défends	NOUN	ROOT	Défends
-	NOUN	ROOT	-
toi	NOUN	ROOT	toi
,	PUNCT	punct	te
ou	CCONJ	cc	te
je	PRON	nsubj	te
te	VERB	ROOT	te
tue	VERB	advmod	te
comme	ADP	case	chien
un	DET	det	chien
chien	NOUN	obl:mod	te
!	PUNCT	punct	te
"	PUNCT	ROOT	"
   	SPACE	ROOT	   
Cette	DET	det	attitude
attitude	NOUN	nsubj	fit
énergique	ADJ	amod	attitude
fit	PRON	ROOT	fit
aussitôt	ADV	advmod	rentrer
rentrer	VERB	xcomp	fit
le	DET	det	mutin
mutin	NOUN	obj	rentrer
en	ADP	case	lui-même
lui-même	PRON	obl:mod	rentrer
,	PUNCT	punct	fit
et	CCONJ	cc	calma
le	DET	det	mécontentement
mécontentement	NOUN	nsubj	calma
général	ADJ	amod	mécontentement
se	PRON	expl:pass	calma
calma	X	conj	fit
.	PUNCT	punct	fit
  	SPACE	ROOT	  
Pendant	ADP	case	relâche
cette	DET	det	relâche
relâche	NOUN	obl:mod	abondamment
,	PUNCT	punct	abondamment
l'	DET	det	équipage
équipage	NOUN	nsubj	abondamment
de	ADP	case	chaloupe
la	DET	det	chaloupe
chaloupe	NOUN	nmod	équipage
récolta	ADJ	nmod	chaloupe
abondamment	VERB	ROOT	abondamment
des	DET	det	huîtres
huîtres	NOUN	obj	abondamment
,	PUNCT	punct	huîtres
des	DET	det	peignes
peignes	NOUN	appos	huîtres
 	SPACE	dep	peignes
et	CCONJ	cc	eau
de	ADP	case	eau
l'	DET	det	eau
eau	NOUN	conj	peignes
douce	VERB	acl	eau
.	PUNCT	punct	abondamment
  	SPACE	ROOT	  
Un	DET	advmod	loin
peu	ADV	advmod	plus
plus	ADV	advmod	loin
loin	ADV	ROOT	loin
,	PUNCT	punct	loin
dans	ADP	case	détroit
le	DET	det	détroit
détroit	NOUN	obl:mod	loin
de	ADP	case	Endeavour
l'	DET	det	Endeavour
Endeavour	PROPN	nmod	détroit
,	PUNCT	punct	détachements
de	ADP	case	détachements
deux	NUM	nummod	détachements
détachements	NOUN	conj	détroit
envoyés	VERB	acl	détachements
à	ADP	case	chasse
la	DET	det	chasse
chasse	NOUN	obl:arg	envoyés
des	ADP	case	tortues
tortues	NOUN	nmod	chasse
et	CCONJ	cc	noddis
des	DET	det	noddis
noddis	NOUN	conj	chasse
,	PUNCT	punct	loin
le	DET	det	revint
premier	ADJ	amod	revint
revint	VERB	dep	loin
les	DET	det	mains
mains	NOUN	obj	revint
vides	NOUN	nmod	mains
;	PUNCT	punct	loin
le	DET	det	second
second	ADJ	nsubj	rapporta
rapporta	VERB	ROOT	rapporta
six	NUM	nummod	noddis
noddis	NOUN	obj	rapporta
,	PUNCT	punct	rapporta
mais	CCONJ	cc	pris
il	PRON	nsubj	pris
en	PRON	iobj	pris
aurait	AUX	aux:tense	pris
pris	VERB	conj	rapporta
davantage	ADV	advmod	pris
sans	ADP	case	obstination
l'	DET	det	obstination
obstination	NOUN	obl:mod	pris
de	ADP	case	un
l'	DET	det	un
un	PRON	nmod	obstination
des	ADP	case	chasseurs
chasseurs	NOUN	nmod	un
,	PUNCT	punct	un
qui	PRON	nsubj:pass	écarté
,	PUNCT	punct	écarté
s'	PRON	expl:comp	écarté
étant	AUX	aux:tense	écarté
écarté	VERB	acl:relcl	un
de	ADP	case	camarades
ses	DET	det	camarades
camarades	NOUN	obl:arg	écarté
,	PUNCT	punct	écarté
effraya	VERB	advcl	écarté
ces	DET	det	oiseaux
oiseaux	NOUN	obj	effraya
.	PUNCT	punct	rapporta
Cet	DET	det	homme
homme	NOUN	ROOT	homme
avoua	ADJ	amod	homme
,	PUNCT	punct	homme
plus	ADV	advmod	tard
tard	ADV	advmod	homme
,	PUNCT	punct	homme
qu'	SCONJ	mark	emparé
il	PRON	expl:subj	emparé
s'	PRON	expl:comp	emparé
était	AUX	aux:tense	emparé
emparé	VERB	acl:relcl	homme
de	ADP	mark	neuf
neuf	ADJ	xcomp	emparé
de	ADP	case	volatiles
ces	DET	det	volatiles
volatiles	NOUN	obl:arg	neuf
et	CCONJ	cc	crus
qu'	SCONJ	mark	crus
il	PRON	expl:subj	crus
les	PRON	obj	crus
avait	AUX	aux:tense	mangés
mangés	ADJ	fixed	les
crus	NOUN	conj	volatiles
sur	ADP	case	place
place	NOUN	obl:mod	neuf
.	PUNCT	punct	homme
  	SPACE	ROOT	  
Sans	ADP	case	vivres
les	DET	det	vivres
vivres	NOUN	ROOT	vivres
et	CCONJ	cc	douce
l'	DET	det	eau
eau	NOUN	nsubj	douce
douce	VERB	ROOT	douce
qu'	SCONJ	mark	venait
il	PRON	nsubj	venait
venait	VERB	ccomp	douce
de	ADP	mark	trouver
trouver	VERB	xcomp	venait
sur	ADP	case	côte
la	DET	det	côte
côte	NOUN	obl:arg	trouver
de	ADP	case	Nouvelle
la	DET	det	Nouvelle
Nouvelle	PROPN	nmod	côte
-	PROPN	nmod	côte
Hollande	PROPN	nmod	côte
,	PUNCT	punct	certain
il	PRON	expl:subj	certain
est	AUX	cop	certain
bien	ADV	advmod	certain
certain	ADJ	ROOT	certain
que	SCONJ	mark	Bligh
Bligh	PROPN	dep	certain
et	CCONJ	cc	péri
ses	DET	det	compagnons
compagnons	NOUN	nsubj	péri
auraient	AUX	cop	péri
péri	ADJ	conj	Bligh
.	PUNCT	punct	certain
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	état
,	PUNCT	punct	état
tous	ADJ	amod	état
étaient	AUX	cop	état
dans	ADP	case	état
un	DET	det	état
état	NOUN	ROOT	état
lamentable	ADJ	amod	état
,	PUNCT	punct	hâves
hâves	NOUN	conj	état
,	PUNCT	punct	état
défaits	ADJ	appos	état
,	PUNCT	punct	épuisés
épuisés	VERB	acl	état
,	PUNCT	punct	cadavres
--	PUNCT	punct	cadavres
de	DET	det	cadavres
véritables	ADJ	amod	cadavres
cadavres	NOUN	conj	état
.	PUNCT	punct	état
  	SPACE	ROOT	  
Le	DET	det	voyage
